,entryId,content,date,entryUrl,type,favoriteCount,issueTitle,issueUrl,authorId,authorName,authorUrl,authorAvatar
702,10864758.0,"7 ağustos 2006 hüseyin başbilen, 16 ocak 2007 halim ünsem ünal, 26 ocak 2007 evrim yançeken isimli 3 genç mühendis, 3ü de odtü mezunu ve aselsan çalışanı ya intihar, ya da kaza sonucu yaşamlarını yitirdiler. üç mühendisin uçak tanıma sistemlerinin ""millileştirilmesi"" konusunda çalışmalar yaptıkları öne sürülmüştü. mühendislerin abd güdümlü elektronik sistemlerinin kontrol dışı bırakılmasını ve uydu müdahalesinin bertaraf edilmesini sağlayacak yeni elektronik sistemler geliştirdikleri iddia edilmişti. sincan 2. ağır ceza mahkemesi ""intiharı"" kamuoyunda şüphe uyandıran hüseyin başbilen'in ölümünün yeniden araştırılmasını istedi.",16.05.2007 09:29 ~ 09:32,https:/www.eksisozluk.com/entry/10864758,entry,4.0,aselsan intiharları,https:/www.eksisozluk.com/aselsan-intiharlari--1649898,33189.0,venus envy,https:/www.eksisozluk.com/biri/venus-envy,https://ekstat.com/img/default-profile-picture-light.svg
703,,kaynak: 16.05.2007 tarihli cumhuriyet gazetesi,,,,,,,,,,
704,,"okurlara not: karma puanı bana prestij kazandırmıyor, buyrun kötüleyebilirsiniz rahatlıkla...",,,,,,,,,,
705,10864847.0,"olen uc kisinin olumunu pazarlayan mide bulandirici bir medya maymunlugu olma olasiligi komplo olmasindan birkac milyon kat daha fazla oldugunu dusundugum son derece uzucu durum. olen uc muhendisten sadece biri gizli projelerde deneyim sahibi olabilecek bir yasta. digerlerinden biri zaten orada calismiyor, digeri de daha egitim asamasini bile tamamladigini sanmadigim yeni mezun bir muhendis. elektronigin cogu dalinda yuksek lisans derecesine sahip olup bir-iki yillik is deneyiminin olmasiyla uluslarasi duzeyde rekabet gostermeniz gereken bir sektorde birakin projelerde gizlilik derecesi olacak kadar ayrintili calismayi, herhangi kayda deger bir uretkenlik gostermeniz bile zor bir olasiliktir.",2007-05-16 10:19:00,https:/www.eksisozluk.com/entry/10864847,entry,0.0,aselsan intiharları,https:/www.eksisozluk.com/aselsan-intiharlari--1649898,44218.0,biberon,https:/www.eksisozluk.com/biri/biberon,https://ekstat.com/img/default-profile-picture-light.svg
706,10864988.0,halim ünsem ünal mikes'te çalışmaktaydı ve aselsanda da yaklaşık olarak 7 sene önce görev yapmıştı. henüz kleransı gelmediği için gizlilik dereceli bir görevi yoktu. son zamanlarda çok iyi görünmüyordu ve bildiğim kadarıyla tedavi görüyordu.,16.05.2007 11:20 ~ 22.01.2015 15:22,https:/www.eksisozluk.com/entry/10864988,entry,9.0,aselsan intiharları,https:/www.eksisozluk.com/aselsan-intiharlari--1649898,58413.0,chocuk,https:/www.eksisozluk.com/biri/chocuk,https://ekstat.com/img/default-profile-picture-light.svg
707,,"olay günü o ve iş yerinden bir kaç arkadaş daha seminere katılacaktık. seminer başladığında onu göremedik. bir süre sonra otel görevlileri de bize ünsem'i sordular, babası aramış. babasının aramış olması durumunu garipsemekle birlikte bunu sağlığıyla ilgili bir durum olduğunu düşündüm. asıl sebebi ise önceki gün ünsem'in babasının silahını almış olması idi, bu yüzden endişelenen babası önce şirketi aramış, sonra da seminere gittiğimiz oteli.",,,,,,,,,,
708,,"ünsem ölmeden önce arkadaşlarına mesaj çekmiş, veda etmişti. gölbaşı civarında bir ağacın altında babasının silahıyla ölü olarak bulundu, üzerinden fazla zaman geçmemişti.",,,,,,,,,,
710,,"onu az da olsa tanıma fırsatı bulan biri olarak ismini doğru yazacak kadar bile araştırmadan (ör: alim ünsal) ""dan dan dan! aselsanda 3. mühendis ölümü!"" tarzı spekülatif haberlere konu olmasından rahatsızlık duyuyorum. bilmeyenler hararetli bir şekilde komplo teorileri üretirken haberciliğin vardığı noktaya dehşetle, yeni duyduğum her habere de şüpheyle yaklaşıyorum.",,,,,,,,,,
712,,"hüseyin başbilen'i tanımıyorum, evrim yançeken'i de. haberlerden okuduklarımı da bilgi niteliğinde değerlendirmiyorum.",,,,,,,,,,
714,,(bkz: #10627356),,,,,,,,,,
716,,"edit: entry oylanmış diye geldim baktım buralara. yine aynı şeyler. saf mısınız arkadaşlar? daha 1 yıllık, osiloskopları kalibre eden arkadaş mutfak tüpüyle intihar ediyor. not da yazıyor ardından millet patlatmasın ortalığı diye. siz yine komplo teorilerine dalıyorsunuz. oof of...",,,,,,,,,,
718,,büdüt: bence bunu da bi okuyun: (bkz: #48442477),,,,,,,,,,
720,,"bu arada odtü mühendislik fakültesi mezunları arasında intihar edenlerle ilgili bir istatistik bulursanız ona da bi bakmanızı öneririm. o da ""iyi güzel tamam da bu kadar kişi tesadüf olamaz""cılar için aydınlatıcı bir açıklama olur.",,,,,,,,,,
721,10962845.0,http://www.desifrehaber.com/….aspx?_id=134&amp;__id=243,2007-06-19 00:57:00,https:/www.eksisozluk.com/entry/10962845,entry,0.0,aselsan intiharları,https:/www.eksisozluk.com/aselsan-intiharlari--1649898,47586.0,perikles,https:/www.eksisozluk.com/biri/perikles,https://ekstat.com/img/default-profile-picture-light.svg
722,137503977.0,"aesa radar: hava araçlarında yer alan faz dizinli aktif radardir. çok az ülke tarafından geliştirilmiş, üst düzey bir teknolojidir. öyle ki rusya'nın bile uçaklarında aesa radarı olmadığı ortaya çıktı.",16.05.2022 09:12 ~ 09:15,https:/www.eksisozluk.com/entry/137503977,entry,0.0,aselsan aesa radar,https:/www.eksisozluk.com/aselsan-aesa-radar--7273981,853796.0,zibinnik,https:/www.eksisozluk.com/biri/zibinnik,https://img.ekstat.com/profiles/zibinnik-638175931373784514.jpg
724,,yapılan açıklamalara göre aselsan bu konuda epey yol katetmis durumda. kaynak.,,,,,,,,,,
726,,"ama benim kafama takılan bir şey var. bu aesa radar çalışmaları tüm dünyada ""testbed"" denilen eski yolcu uçaklarıyla yapılıyor. bizde böyle bir testbed uçağı gören veya duyan oldu mu? yoksa çok gizli mi yapıyorlar nedir? testbed wiki",,,,,,,,,,
727,137504028.0,eh artık sınırdan bölük bölük kaçak giremez. bravo aselsan. radarın çok işimize yarayacak.,2022-05-16 09:15:00,https:/www.eksisozluk.com/entry/137504028,entry,0.0,aselsan aesa radar,https:/www.eksisozluk.com/aselsan-aesa-radar--7273981,2077247.0,alcatel,https:/www.eksisozluk.com/biri/alcatel,https://img.ekstat.com/profiles/alcatel-638706287165003462.jpg
728,137504132.0,eski block f-16larla testi yapılan radar.,2022-05-16 09:19:00,https:/www.eksisozluk.com/entry/137504132,entry,0.0,aselsan aesa radar,https:/www.eksisozluk.com/aselsan-aesa-radar--7273981,1715610.0,senersongur,https:/www.eksisozluk.com/biri/senersongur,https://img.ekstat.com/profiles/senersongur-637792495736160213.jpg
729,138656433.0,ülkemiz için üretilmesi beka meselesi olan radar.,2022-06-12 12:24:00,https:/www.eksisozluk.com/entry/138656433,entry,0.0,aselsan aesa radar,https:/www.eksisozluk.com/aselsan-aesa-radar--7273981,1685358.0,romantik ayi,https:/www.eksisozluk.com/biri/romantik-ayi,https://img.ekstat.com/profiles/romantik-ayi-637922671756845039.jpg
730,139208765.0,(bkz: koral),2022-06-25 18:35:00,https:/www.eksisozluk.com/entry/139208765,entry,0.0,aselsan aesa radar,https:/www.eksisozluk.com/aselsan-aesa-radar--7273981,1148112.0,kiymeti harbiye,https:/www.eksisozluk.com/biri/kiymeti-harbiye,https://img.ekstat.com/profiles/kiymeti-harbiye-638233019098729578.jpg
731,145098788.0,türk hava kuvvetlerimizin gelecekteki etkinliği için kritik önem arz eden radar sistemi.,2022-11-14 18:35:00,https:/www.eksisozluk.com/entry/145098788,entry,0.0,aselsan aesa radar,https:/www.eksisozluk.com/aselsan-aesa-radar--7273981,2289752.0,cassy06,https:/www.eksisozluk.com/biri/cassy06,https://img.ekstat.com/profiles/cassy06-637903176722468271.jpg
732,145401330.0,"aselsan murad. elektronik aktif faz dizinli radar 11 kasım 2022 tarihinde tanıtıldı. hava kuvvetlerinin gücüne güç katacak, savaş uçaklarımızın kabiliyetlerini arttıracak kritik bir sistem.",2022-11-22 01:12:00,https:/www.eksisozluk.com/entry/145401330,entry,0.0,aselsan aesa radar,https:/www.eksisozluk.com/aselsan-aesa-radar--7273981,3254048.0,kurtinindeki adam,https:/www.eksisozluk.com/biri/kurtinindeki-adam,https://img.ekstat.com/profiles/kurtinindeki-adam-637984687011957293.jpg
734,,"sırasıyla bayraktar akıncı, f-16, bayraktar kızılelma, tusaş hürjet ve tusaş tf-x uçaklarımıza takılacaktır. dünyada bu sistemi üreten 5 ülke var ve birisi de artık türkiye. (abd, ingiltere, çin, fransa ve türkiye) rusya henüz tam anlamıyla bir aesa radarı üretilebilmiş değildir.",,,,,,,,,,
736,,öyle ktitik parçadır ki ülkeden ülkeye değişiklik gösterse de birim fiyatı 2 ila 3 milyon $ civarındadır.,,,,,,,,,,
737,155225710.0,milli aesa radarın f-16 özgür ile ilk uçuş tarihi belli oldu!,2023-08-02 22:53:00,https:/www.eksisozluk.com/entry/155225710,entry,1.0,aselsan aesa radar,https:/www.eksisozluk.com/aselsan-aesa-radar--7273981,2412148.0,deneysel uzam,https:/www.eksisozluk.com/biri/deneysel-uzam,https://img.ekstat.com/profiles/deneysel-uzam-637294926302060610.jpg
739,,ve bugün asels hisseleri ath yaptı.,,,,,,,,,,
740,162915809.0,f16 ile ilk ucusunu 26 mart 2024'te yapti. 2-3 sene de boyle gecse tahminen 2027 gibi kullanima alinir.,2024-03-29 08:01:00,https:/www.eksisozluk.com/entry/162915809,entry,1.0,aselsan aesa radar,https:/www.eksisozluk.com/aselsan-aesa-radar--7273981,853796.0,zibinnik,https:/www.eksisozluk.com/biri/zibinnik,https://img.ekstat.com/profiles/zibinnik-638175931373784514.jpg
742,,https://www.savunmasanayist.com/…16-ozgur-ile-uctu/,,,,,,,,,,
743,162917713.0,(bkz: aesa radar),2024-03-29 09:57:00,https:/www.eksisozluk.com/entry/162917713,entry,0.0,aselsan aesa radar,https:/www.eksisozluk.com/aselsan-aesa-radar--7273981,647813.0,hosvelkam,https:/www.eksisozluk.com/biri/hosvelkam,https://img.ekstat.com/profiles/hosvelkam-636354945512850147.jpg
744,166290038.0,youtube'da karşılaşıp aselsan ceo'sunun performansını görünce dumur olduğum paneldir.,13.07.2024 16:12 ~ 14.07.2024 02:23,https:/www.eksisozluk.com/entry/166290038,entry,0.0,aselsan ceo'sunun katıldığı nato paneli,https:/www.eksisozluk.com/aselsan-ceosunun-katildigi-nato-paneli--7850307,1740925.0,diplomats,https:/www.eksisozluk.com/biri/diplomats,https://img.ekstat.com/profiles/diplomats-638668966250952584.jpg
746,,"katılımcılar inanılmaz değerli. oracle'ın ceo'su safra catz (hani dünya'da 56 milyar cihazın koşturduğu java'nın sahibi ve dağıtıcısı olan oracle) diğer katılımcı ise general atomics'in ceo'su ki bu firma abd'de atom reaktör teknolojileri, drone'lar ve bilimum alanda ciddi aktifler.",,,,,,,,,,
748,,şimdi bu kişiler gelecekteki savaş teknolojileri hakkındaki fikirlerini organizasyonlarının pencerelerinden panel boyunca aktarıyorlar.,,,,,,,,,,
750,,"bende türkiye'nin bu alandaki son zamanlarındaki başarılarından ötürü, aselsan'ın ceo'sundan başarılı bir performans bekleyerek izlemeye başladım, fakat gördüğüm kadarıyla ortada ingilizceyi içselleştirememiş bir ceo var gibi duruyor. özellikle 14. dakikada resmen kağıttan okuyarak soruya cevap veriyor ki ilk defa bu düzeyde bir uluslararası konferansta bu şekilde tamamen kağıttan okuyarak cevap veren bir konuk gördüm.",,,,,,,,,,
752,,"ingilizcede aksan vs. çok önemli değildir ama konferans boyunca cümle kurmadaki b1 seviyesi performansı görünce hakikaten bende hayal kırıklığına uğrattı. yani türkiye son zamanlarda savaş teknolojilerinde bu kadar kritik roller oynadı ve bunun marketing'i en kötü bu kadar yapılabilirdi sanırım. bu konferansa katılabilecek başka bir kişi yok muydu gerçekten, büyük hayal kırıklığı.",,,,,,,,,,
753,166290272.0,bir suru tasakli abi ve ablalarin katildigi ve badem biyiklari terleyen yetersiz ceo'nun da bulundugu paneldir.,2024-07-13 16:23:00,https:/www.eksisozluk.com/entry/166290272,entry,0.0,aselsan ceo'sunun katıldığı nato paneli,https:/www.eksisozluk.com/aselsan-ceosunun-katildigi-nato-paneli--7850307,1808699.0,warone,https:/www.eksisozluk.com/biri/warone,https://img.ekstat.com/profiles/warone-637182876667550047.jpg
755,,ulke tamamiyle vasifsizlarin elinde. keske o buyuk burnunu aselsan'a sokmasaydin.,,,,,,,,,,
756,162832689.0,"aselsan milli aesa burun radarı, f-16 özgür savaş uçağıyla ilk uçuşunu gerçekleştirdi. ilk uçuş sırasında milli aesa burun radarı’nın performansı önemli veriler elde edildi.",2024-03-26 15:28:00,https:/www.eksisozluk.com/entry/162832689,entry,0.0,aselsan milli aesa burun radarı,https:/www.eksisozluk.com/aselsan-milli-aesa-burun-radari--7800964,1597518.0,linngari,https:/www.eksisozluk.com/biri/linngari,https://img.ekstat.com/profiles/linngari-637788206515425092.jpg
758,,"milli imkanlarla aselsan tarafından geliştirilen aesa burun radarı, kısa süre önce özgür modernizasyonlu f-16 blok 30 savaş uçağına entegre edildi. ilk uçuşunu f-16 özgür platformuyla gerçekleştiren milli aesa burun radarı, test sırasında oldukça başarılı performans sergiledi.",,,,,,,,,,
760,,kaynak,,,,,,,,,,
761,162833861.0,(bkz: aselsan murad aesa radarı),2024-03-26 16:04:00,https:/www.eksisozluk.com/entry/162833861,entry,0.0,aselsan milli aesa burun radarı,https:/www.eksisozluk.com/aselsan-milli-aesa-burun-radari--7800964,1573175.0,lordum,https:/www.eksisozluk.com/biri/lordum,https://img.ekstat.com/profiles/lordum-638624472918929431.jpg
762,162834120.0,çok güzel haber.,2024-03-26 16:12:00,https:/www.eksisozluk.com/entry/162834120,entry,0.0,aselsan milli aesa burun radarı,https:/www.eksisozluk.com/aselsan-milli-aesa-burun-radari--7800964,2894678.0,sphnx,https:/www.eksisozluk.com/biri/sphnx,https://img.ekstat.com/profiles/sphnx-638444874574501881.jpg
763,162666346.0,"aselsan üretimi kriptolu bir dost düşman tanımlama sistemidir. tübitak bilgem ise kripto kısmını geliştirmiştir. dost unsurları vurma ihtimalini düşürerek çok ciddi bir görev yapmaktadır. bir avrupa ülkesine de ihraç edilmiştir. kendi ürettiğimiz siha'larda ve hava araçların hem kullanılıyor hem de gelecekteki projelerde örneğin anka-3, kızılelma, hürkuş2 ve kaan'da da kullanılacak. sistem elektronik karıştırmaya karşı da dayanıklı. denizi yalayarak uçan bir kaan karşılaşması muhtemel veya tespit ettiği geminin hızlıca dost olup olmadığını sorgulayıp vurabilmesi çok değerli ve kritiktir. elin oğlundan aldığın iff sisteminin karıştırılmayacağının ve savaş zamanı aniden ulan hangisi bizimdi veya kendi sistemimizi vurduk dedirtmeyeceğinin garantisi yoktur o sebeple çok değerlidir ve kaliteli, en yüksek teknoloji ile yapılması şarttır.",2024-03-21 01:47:00,https:/www.eksisozluk.com/entry/162666346,entry,0.0,aselsan iff mod 5/s,https:/www.eksisozluk.com/aselsan-iff-mod-5-s--7798330,1573175.0,lordum,https:/www.eksisozluk.com/biri/lordum,https://img.ekstat.com/profiles/lordum-638624472918929431.jpg
764,76615856.0,aselsan muhafız,03.05.2018 23:19 ~ 10.11.2019 18:29,https:/www.eksisozluk.com/entry/76615856,entry,0.0,aselsan muhafız uzaktan komutalı top sistemi,https:/www.eksisozluk.com/aselsan-muhafiz-uzaktan-komutali-top-sistemi--5640922,1573175.0,lordum,https:/www.eksisozluk.com/biri/lordum,https://img.ekstat.com/profiles/lordum-638624472918929431.jpg
765,,"neredeyse bütün zırhlı araçlarımıza entegre edilen aselsan sarp uzaktan komutalı silah sisteminin daha büyük çaplısı olup, gemi gibi büyük vasıtalara montajı yapılan 30 mm'lik top sistemidir.",,,,,,,,,,
767,,"hyundai heavy ındustries, filipinler için üreteceği fırkateynde kullanmak üzere aselsanın sistemini seçti.",,,,,,,,,,
768,160274075.0,"buradan okuyabilirsiniz. endonezya'ya da satış yaptık ve sistem başarıyla çalışıyor. endonezyalı askerlerin sistemi incelemesi, meraklı bakışı bana bizim dışarıdan aldığımız ve ulan bunu nasıl yapıyorlar ya düşüncesini uyandırdı. sistemin denizlerde o zorlu şartlarda sorunsuz çalışabilmesi muazzam bir durum (bkz: aselsan) cidden çok değerlisin be. kamera sistemiyle sistem hedefleri otomatik tanımlayabiliyor, otomatik takip edebiliyor, 30 mm topuyla zonklatıyor. on numara bir silah. böyle bir teknolojiye sahip olmak, geliştirmek, kullanmak ve sonra satmak cidden çok değerli. endonezya, çin tehtidi kaynaklı silah ihtiyacı duyuyor biz de satıyoruz, bizim coğrafya zaten hep cehennem kazanı bunca yıl geliştirip hem kullanıp hem satmıyor oluşumuz zaten hata. ülkemizde kalitesine güvendiğim tek iş savunma sanayi işleri diliyorum bu kalite korunur ki zaten korunmazsa.önce ordumuz sonra da başka ordular ürün satın almaz sektör biter. ülkemizin özgürlüğü, huzuru, kaderi hepsi savunma sanayinde gizli çünkü bu coğrafyada bize hiçbir zaman huzur vermeyecekler üstüne bir de silah satacaklarsa bu iş bitmez, kendin yapmalısın.",2024-01-02 20:52:00,https:/www.eksisozluk.com/entry/160274075,entry,0.0,aselsan muhafız uzaktan komutalı top sistemi,https:/www.eksisozluk.com/aselsan-muhafiz-uzaktan-komutali-top-sistemi--5640922,1573175.0,lordum,https:/www.eksisozluk.com/biri/lordum,https://img.ekstat.com/profiles/lordum-638624472918929431.jpg
769,146785727.0,90'lı yılların tüm karanlığında fetö izi vardır. iktidarlarını tam da o yıllarda önlerine çıkan kim varsa üzerine basarak tesis ettiler.,2022-12-25 05:31:00,https:/www.eksisozluk.com/entry/146785727,entry,1.0,aselsan mühendisleri cinayetlerinde fetö izleri,https:/www.eksisozluk.com/aselsan-muhendisleri-cinayetlerinde-feto-izleri--7512103,1988945.0,mikro 33,https:/www.eksisozluk.com/biri/mikro-33,https://img.ekstat.com/profiles/mikro-33-637769126445922708.jpg
771,,hem unutmayın kurban islam inancında çok yaygın bir ibadet.,,,,,,,,,,
772,146786169.0,"ulan ne biçim ülkeyiz be. goy goyla yönetiliyoruz yeminle. birini beğenmeyince fetöcü de, bi olayı çözemeyince fetö de... kim fetöyü bu kadar büyüttü? cevap yok.. fetöcüler, hatta bayrak sallayanları, biz artık fetöcü değiliz deyip akpli oldular, onlara da bişey diyen yok ki ne oldukları belli değil... ama biri işlerine gelmeyen bişey deyince hemen yok fetö ağzı, vay fetö taktiği bilmem ne...",2022-12-25 06:52:00,https:/www.eksisozluk.com/entry/146786169,entry,2.0,aselsan mühendisleri cinayetlerinde fetö izleri,https:/www.eksisozluk.com/aselsan-muhendisleri-cinayetlerinde-feto-izleri--7512103,1978440.0,hergelemimar,https:/www.eksisozluk.com/biri/hergelemimar,https://ekstat.com/img/default-profile-picture-light.svg
773,,"eğer fetöcüler öldürdüyse bu mühendisleri, bu teröristlere yardım ve yataklık eden, onları kritik noktalara yerleştiren herkes yargılanmalıdır...",,,,,,,,,,
774,146789525.0,bana mazlumu getirin,2022-12-25 11:04:00,https:/www.eksisozluk.com/entry/146789525,entry,1.0,aselsan mühendisleri cinayetlerinde fetö izleri,https:/www.eksisozluk.com/aselsan-muhendisleri-cinayetlerinde-feto-izleri--7512103,2263891.0,uysalzalim,https:/www.eksisozluk.com/biri/uysalzalim,https://img.ekstat.com/profiles/uysalzalim-638342103982019910.jpg
775,146789648.0,gülüyorum ülkemin haline. kendi değerlerimizi kendimiz yok etmeyi bir şekilde başarabiliyoruz. fetö denen şerefsiz din odaklı işbirlikçi yapıyı çağdaş cumhuriyeti ve atatürk'ü yıkmak isteyen işbirlikçileriyle birlikte bu millet affetmeyecektir. türk'ün kültürü yüksektir.,2022-12-25 11:09:00,https:/www.eksisozluk.com/entry/146789648,entry,0.0,aselsan mühendisleri cinayetlerinde fetö izleri,https:/www.eksisozluk.com/aselsan-muhendisleri-cinayetlerinde-feto-izleri--7512103,2821096.0,sessiz bilen,https:/www.eksisozluk.com/biri/sessiz-bilen,https://ekstat.com/img/default-profile-picture-light.svg
776,146797441.0,"özal’ı fetö öldürdü, adnan mender’i de fetö astı.",25.12.2022 15:17 ~ 15:20,https:/www.eksisozluk.com/entry/146797441,entry,0.0,aselsan mühendisleri cinayetlerinde fetö izleri,https:/www.eksisozluk.com/aselsan-muhendisleri-cinayetlerinde-feto-izleri--7512103,1735221.0,kuzgunumtrak,https:/www.eksisozluk.com/biri/kuzgunumtrak,https://img.ekstat.com/profiles/kuzgunumtrak-638779444550600765.jpg
778,,"nefretle ayrıldığı eski sevgilisi arkasında “siki de küçücüktü” yalanı yayan kız tribi gibi bir havası var bu akp propagandalarının, komplo teorilerinin. eee o zaman bunlara örgüt diyenleri linç ettiniz; türkan saylan’ı bile o yaşlı hasta halinde yargılamaya kalktınız.",,,,,,,,,,
779,161874287.0,"maalesef önlenemeyen ve intihar denen bir sürü olay yaşandı, bunların önlenememiş olması da büyük bir rezalet.",2024-02-25 00:03:00,https:/www.eksisozluk.com/entry/161874287,entry,0.0,aselsan mühendisleri cinayetlerinde fetö izleri,https:/www.eksisozluk.com/aselsan-muhendisleri-cinayetlerinde-feto-izleri--7512103,1573175.0,lordum,https:/www.eksisozluk.com/biri/lordum,https://img.ekstat.com/profiles/lordum-638624472918929431.jpg
780,157560690.0,görsel,2023-10-09 02:10:00,https:/www.eksisozluk.com/entry/157560690,entry,10.0,sosyal medyadaki aselsan reklamı,https:/www.eksisozluk.com/sosyal-medyadaki-aselsan-reklami--7724724,2337797.0,nonparloitaliano,https:/www.eksisozluk.com/biri/nonparloitaliano,https://img.ekstat.com/profiles/nonparloitaliano-638669775196406950.jpg
782,,hayatımda bunun kadar garip bir instagram reklamı görmedim. aselsan bey napıyorsunuz? instagramda mayın tarama aracı reklamı yapmak mı?,,,,,,,,,,
784,,millet gece sıkılıp mayın tarama kamyonu mu sipariş verecek? kafamda deli sorular.,,,,,,,,,,
